Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,NM,New Mexico,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,637,12.9,11.5,14.3,"3,493",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,35,BO1,CAT1,_RFBLDS2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,682",87.1,85.7,88.5,"3,494",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,35,BO1,CAT1,_RFBLDS2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,330,8.4,7.1,9.8,"3,533",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,35,BO1,CAT1,_RFBLDS3,RESP190,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"4,034",91.6,90.3,92.9,"3,534",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,35,BO1,CAT1,_RFBLDS3,RESP191,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,469",63,61.2,64.9,"3,573",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,35,BO1,CAT1,_RFSIGM2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,896",37,35.1,38.8,"3,574",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,35,BO1,CAT1,_RFSIGM2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,627",61.3,59.2,63.4,"3,613",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,35,BO1,CAT1,_CRCREC,RESP192,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,652",38.7,36.6,40.8,"3,614",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,35,BO1,CAT1,_CRCREC,RESP193,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Age,What is your age?,18-24 years,Overall,Overall,486,12.9,11.6,14.3,"1,344",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,35,BO1,CAT1,AGE,RESP010,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Age,What is your age?,25-34 years,Overall,Overall,825,17.6,16.1,19,"1,345",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,35,BO1,CAT1,AGE,RESP011,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Age,What is your age?,35-44 years,Overall,Overall,"1,032",15.6,14.4,16.8,"1,346",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,35,BO1,CAT1,AGE,RESP012,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,511",16.7,15.6,17.8,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,35,BO1,CAT1,AGE,RESP013,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"2,123",17.3,16.3,18.3,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,35,BO1,CAT1,AGE,RESP014,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,960",20,19,21,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,35,BO1,CAT1,AGE,RESP015,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"7,954",84.6,83.3,85.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,949,15.4,14.1,16.8,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,960",81.2,79.6,82.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,893,18.8,17.2,20.5,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,543",56.2,53.5,58.9,"3,043",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,35,BO1,CAT1,_FLSHOT6,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,215",43.8,41.1,46.5,"3,044",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,35,BO1,CAT1,_FLSHOT6,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,845",70.3,67.8,72.8,"3,081",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,35,BO1,CAT1,_PNEUMO2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,811,29.7,27.2,32.2,"3,082",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,35,BO1,CAT1,_PNEUMO2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,433,15.7,13.7,17.7,"1,165",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,35,BO1,CAT1,_ALTETH2,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,429",84.3,82.3,86.3,"1,166",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,35,BO1,CAT1,_ALTETH2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,150",40.1,37.4,42.8,"3,453",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,35,BO1,CAT1,_RFPSA21,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Prostate Cancer,PSA Test,Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,375",59.9,57.2,62.6,"3,454",%,Crude Prevalence,,,BRFSS,CLASS16,Topic47,35,BO1,CAT1,_RFPSA21,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Received a mammogram within the past 2 years,Overall,Overall,"1,780",72,69.5,74.5,"3,329",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,35,BO1,CAT1,_MAM5021,RESP186,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Mammogram,Women aged 50-74 who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Did not receive a mammogram within the past 2 years,Overall,Overall,726,28,25.5,30.5,"3,330",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,35,BO1,CAT1,_MAM5021,RESP187,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,182",69.7,67.4,72,"3,291",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,35,BO1,CAT1,_MAM502Y,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Mammogram,Women aged 50+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,990,30.3,28,32.6,"3,292",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,35,BO1,CAT1,_MAM502Y,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,498",65.9,63.7,68.1,"3,251",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,35,BO1,CAT1,_RFMAM2Y,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Mammogram,Women aged 40+ who have had a mammogram within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,259",34.1,31.9,36.3,"3,252",%,Crude Prevalence,,,BRFSS,CLASS18,Topic37,35,BO1,CAT1,_RFMAM2Y,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,300",71.4,69,73.8,"3,367",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,35,BO1,CAT1,_RFPAP32,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Pap Test,Women aged 18+ who have had a pap test within the past three years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,019",28.6,26.2,31,"3,368",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,35,BO1,CAT1,_RFPAP32,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Received a Pap test within the past 3 years,Overall,Overall,"1,861",79,76.5,81.5,"3,411",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,35,BO1,CAT1,_RFPAP33,RESP188,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Women's Health,Pap Test,Women aged 21-65 who have had a pap test in the past three years (variable calculated from one or more BRFSS questions),Did not receive a Pap test within the past 3 years,Overall,Overall,533,21,18.6,23.5,"3,412",%,Crude Prevalence,,,BRFSS,CLASS18,Topic42,35,BO1,CAT1,_RFPAP33,RESP189,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,478,12.3,11,13.7,"3,492",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,36,BO1,CAT1,_RFBLDS2,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,310",87.7,86.3,89,"3,493",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,36,BO1,CAT1,_RFBLDS2,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,257,8,6.8,9.1,"3,532",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,36,BO1,CAT1,_RFBLDS3,RESP190,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,"2,781",92,90.9,93.2,"3,533",%,Crude Prevalence,,,BRFSS,CLASS04,Topic08,36,BO1,CAT1,_RFBLDS3,RESP191,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,814",70.7,68.8,72.6,"3,572",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,36,BO1,CAT1,_RFSIGM2,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,016",29.3,27.4,31.2,"3,573",%,Crude Prevalence,,,BRFSS,CLASS04,Topic52,36,BO1,CAT1,_RFSIGM2,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,098",68.1,65.9,70.2,"3,612",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,36,BO1,CAT1,_CRCREC,RESP192,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,876,31.9,29.8,34.1,"3,613",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,36,BO1,CAT1,_CRCREC,RESP193,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Age,What is your age?,18-24 years,Overall,Overall,406,12.6,11.3,13.8,"1,347",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,36,BO1,CAT1,AGE,RESP010,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Age,What is your age?,25-34 years,Overall,Overall,780,18,16.7,19.2,"1,348",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,36,BO1,CAT1,AGE,RESP011,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Age,What is your age?,35-44 years,Overall,Overall,868,16.2,15,17.3,"1,349",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,36,BO1,CAT1,AGE,RESP012,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Age,What is your age?,45-54 years,Overall,Overall,"1,217",17.9,16.8,19,"1,350",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,36,BO1,CAT1,AGE,RESP013,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Age,What is your age?,55-64 years,Overall,Overall,"1,514",16.3,15.3,17.3,"1,351",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,36,BO1,CAT1,AGE,RESP014,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,080",19.1,18.1,20.1,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,36,BO1,CAT1,AGE,RESP015,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,276",87.7,86.6,88.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,36,BO1,CAT1,HLTHPLN1,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,565,12.3,11.1,13.4,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,36,BO1,CAT1,HLTHPLN1,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,131",85.4,84,86.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,36,BO1,CAT1,_HCVU651,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,520,14.6,13.3,16,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,36,BO1,CAT1,_HCVU651,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,185",60,57.2,62.8,"3,044",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,36,BO1,CAT1,_FLSHOT6,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,758,40,37.2,42.8,"3,045",%,Crude Prevalence,,,BRFSS,CLASS11,Topic26,36,BO1,CAT1,_FLSHOT6,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,250",65.4,62.7,68.2,"3,082",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,36,BO1,CAT1,_PNEUMO2,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,612,34.6,31.8,37.3,"3,083",%,Crude Prevalence,,,BRFSS,CLASS11,Topic46,36,BO1,CAT1,_PNEUMO2,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,253,14.9,12.7,17.1,"1,168",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,36,BO1,CAT1,_ALTETH2,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,743",85.1,82.9,87.3,"1,169",%,Crude Prevalence,,,BRFSS,CLASS13,Topic04,36,BO1,CAT1,_ALTETH2,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NC,North Carolina,Demographics,Age,What is your age?,65+ years,Overall,Overall,"2,329",19.3,18.4,20.1,"1,352",%,Crude Prevalence,,,BRFSS,CLASS05,Topic02,37,BO1,CAT1,AGE,RESP015,"(35.466220975000454, -79.15925046299964)"
